VIDEO,ANIMAL,BODY-PART,SHAPE,SHAPE TYPE,MEASUREMENT,VALUE
M-N_7E3-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),17.0
M-N_7E3-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.92
M-N_7E3-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.48
M-N_7E3-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),30.0
M-N_7E3-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),2.04
M-N_7E3-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),8.0
M-N_7E3-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),106.0
M-N_7E3-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),7.72
M-N_7E3-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),13.8
M-N_7E3-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),66.0
M-N_7E3-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.720000000000001
M-N_7E3-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),29.36
M-N_7E3-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),10.0
M-N_7E3-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.48
M-N_7E4-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-N_7E4-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),76.0
M-N_7E4-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),8.44
M-N_7E4-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),9.28
M-N_7E4-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),122.0
M-N_7E4-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),10.000000000000002
M-N_7E4-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),15.52
M-N_7E4-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),54.0
M-N_7E4-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.12
M-N_7E4-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-N_7E4-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),44.0
M-N_7E4-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),3.16
M-N_7E4-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-N_7E4-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),41.0
M-N_7E4-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),4.32
M-N_7E4-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),6.08
M-N_7E4-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),59.0
M-N_7E4-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),3.8800000000000003
M-N_7E4-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),11.96
M-N_7E4-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),74.0
M-N_7E4-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),5.4799999999999995
M-N_7E4-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),27.52
M-N_7E4-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),13.0
M-N_7E4-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.7200000000000001
M-N_7H2-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),2.88
M-N_7H2-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),47.0
M-N_7H2-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),3.8400000000000007
M-N_7H2-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),4.56
M-N_7H2-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),109.0
M-N_7H2-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),7.24
M-N_7H2-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),13.56
M-N_7H2-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),67.0
M-N_7H2-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.68
M-N_7H2-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),81.8
M-N_7H2-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),9.0
M-N_7H2-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.9200000000000002
M-N_7H2-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-N_7H2-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),92.0
M-N_7H2-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),8.719999999999997
M-N_7H2-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),42.44
M-N_7H2-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),31.0
M-N_7H2-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),1.8000000000000003
M-N_7H2-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),44.8
M-N_7H2-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),82.0
M-N_7H2-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),10.239999999999998
M-N_7H2-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),40.92
M-N_7H2-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),14.0
M-N_7H2-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.8
M-SH_7G1-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-SH_7G1-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),91.0
M-SH_7G1-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),7.240000000000001
M-SH_7G1-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),4.08
M-SH_7G1-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),62.0
M-SH_7G1-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),4.640000000000001
M-SH_7G1-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),7.2
M-SH_7G1-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),28.0
M-SH_7G1-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),2.4400000000000004
M-SH_7G1-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),97.64
M-SH_7G1-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),2.0
M-SH_7G1-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.08
M-SH_7G1-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.04
M-SH_7G1-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),31.0
M-SH_7G1-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),2.8000000000000003
M-SH_7G1-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),4.16
M-SH_7G1-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),167.0
M-SH_7G1-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),14.039999999999997
M-SH_7G1-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),16.36
M-SH_7G1-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),1.0
M-SH_7G1-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),0.2
M-SH_7G1-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),0.04
M-SH_7G1-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),11.0
M-SH_7G1-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.0000000000000002
M-SH_7G2-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.04
M-SH_7G2-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),115.0
M-SH_7G2-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),10.680000000000001
M-SH_7G2-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),5.64
M-SH_7G2-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),74.0
M-SH_7G2-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),6.04
M-SH_7G2-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),7.96
M-SH_7G2-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),11.0
M-SH_7G2-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),0.64
M-SH_7G2-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),0.04
M-SH_7G2-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),21.0
M-SH_7G2-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.4400000000000004
M-SH_7G2-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-SH_7G2-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),67.0
M-SH_7G2-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),6.800000000000002
M-SH_7G2-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),3.76
M-SH_7G2-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),102.0
M-SH_7G2-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),10.44
M-SH_7G2-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),7.72
M-SH_7G2-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),38.0
M-SH_7G2-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),3.2400000000000007
M-SH_7G2-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),26.08
M-SH_7G2-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),13.0
M-SH_7G2-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.1600000000000004
M-SH_7G3-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.32
M-SH_7G3-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),76.0
M-SH_7G3-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.920000000000001
M-SH_7G3-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),2.44
M-SH_7G3-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),102.0
M-SH_7G3-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),6.5600000000000005
M-SH_7G3-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),44.8
M-SH_7G3-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),30.0
M-SH_7G3-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),1.7200000000000002
M-SH_7G3-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),40.2
M-SH_7G3-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),36.0
M-SH_7G3-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),2.08
M-SH_7G3-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
M-SH_7G3-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),204.0
M-SH_7G3-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),29.6
M-SH_7G3-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),7.8
M-SH_7G3-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),23.0
M-SH_7G3-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),2.5200000000000005
M-SH_7G3-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),
M-SH_7G3-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),0.0
M-SH_7G3-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),0.0
M-SH_7G3-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),80.6
M-SH_7G3-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),1.0
M-SH_7G3-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.08
PG-CCI_8E1-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),3.92
PG-CCI_8E1-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),41.0
PG-CCI_8E1-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.680000000000001
PG-CCI_8E1-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),12.88
PG-CCI_8E1-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),90.0
PG-CCI_8E1-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),11.959999999999999
PG-CCI_8E1-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),16.96
PG-CCI_8E1-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),53.0
PG-CCI_8E1-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.08
PG-CCI_8E1-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
PG-CCI_8E1-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
PG-CCI_8E1-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.0
PG-CCI_8E1-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
PG-CCI_8E1-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),14.0
PG-CCI_8E1-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.120000000000001
PG-CCI_8E1-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),4.6
PG-CCI_8E1-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),134.0
PG-CCI_8E1-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),25.279999999999994
PG-CCI_8E1-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),14.16
PG-CCI_8E1-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),53.0
PG-CCI_8E1-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),13.719999999999999
PG-CCI_8E1-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
PG-CCI_8E1-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
PG-CCI_8E1-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.0
PG-N_7A2-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.64
PG-N_7A2-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),41.0
PG-N_7A2-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.16
PG-N_7A2-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),6.76
PG-N_7A2-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),126.0
PG-N_7A2-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),9.879999999999999
PG-N_7A2-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),12.16
PG-N_7A2-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),37.0
PG-N_7A2-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),2.88
PG-N_7A2-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),90.76
PG-N_7A2-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),5.0
PG-N_7A2-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.52
PG-N_7A2-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
PG-N_7A2-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),87.0
PG-N_7A2-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),10.159999999999997
PG-N_7A2-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),12.04
PG-N_7A2-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),67.0
PG-N_7A2-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),4.3999999999999995
PG-N_7A2-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),19.68
PG-N_7A2-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),18.0
PG-N_7A2-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),1.4400000000000002
PG-N_7A2-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),70.6
PG-N_7A2-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),7.0
PG-N_7A2-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.36
PG-N_7D1-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.56
PG-N_7D1-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),131.0
PG-N_7D1-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),13.08
PG-N_7D1-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),3.24
PG-N_7D1-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),84.0
PG-N_7D1-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),6.760000000000001
PG-N_7D1-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),23.12
PG-N_7D1-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),34.0
PG-N_7D1-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),3.2
PG-N_7D1-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),25.64
PG-N_7D1-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),78.0
PG-N_7D1-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),7.080000000000002
PG-N_7D1-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.72
PG-N_7D1-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),35.0
PG-N_7D1-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.840000000000001
PG-N_7D1-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),14.0
PG-N_7D1-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),120.0
PG-N_7D1-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),8.560000000000002
PG-N_7D1-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),25.04
PG-N_7D1-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),12.0
PG-N_7D1-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),0.7200000000000002
PG-N_7D1-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),26.24
PG-N_7D1-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),16.0
PG-N_7D1-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.36
PG-SH_7B1-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.28
PG-SH_7B1-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),47.0
PG-SH_7B1-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),4.24
PG-SH_7B1-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),7.24
PG-SH_7B1-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),127.0
PG-SH_7B1-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),8.879999999999997
PG-SH_7B1-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),42.2
PG-SH_7B1-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),14.0
PG-SH_7B1-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),2.0400000000000005
PG-SH_7B1-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),113.84
PG-SH_7B1-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),3.0
PG-SH_7B1-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.44
PG-SH_7B1-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.04
PG-SH_7B1-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),17.0
PG-SH_7B1-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),1.92
PG-SH_7B1-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),5.44
PG-SH_7B1-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),130.0
PG-SH_7B1-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),9.84
