VIDEO,ANIMAL,BODY-PART,SHAPE,SHAPE TYPE,MEASUREMENT,VALUE
PG-SH_7B1-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),15.0
PG-SH_7B1-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),18.0
PG-SH_7B1-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),1.2800000000000002
PG-SH_7B1-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),60.8
PG-SH_7B1-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),4.0
PG-SH_7B1-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.24
PG-SH_7B2-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
PG-SH_7B2-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),29.0
PG-SH_7B2-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),2.68
PG-SH_7B2-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),7.04
PG-SH_7B2-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),107.0
PG-SH_7B2-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),6.16
PG-SH_7B2-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),25.84
PG-SH_7B2-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),44.0
PG-SH_7B2-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),3.5200000000000005
PG-SH_7B2-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),107.52
PG-SH_7B2-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),4.0
PG-SH_7B2-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.16
PG-SH_7B2-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
PG-SH_7B2-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),55.0
PG-SH_7B2-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.840000000000001
PG-SH_7B2-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),11.72
PG-SH_7B2-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),130.0
PG-SH_7B2-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),10.68
PG-SH_7B2-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),24.28
PG-SH_7B2-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),42.0
PG-SH_7B2-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.720000000000001
PG-SH_7B2-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),42.96
PG-SH_7B2-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),6.0
PG-SH_7B2-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.36
PG-SH_7C3-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),4.72
PG-SH_7C3-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),70.0
PG-SH_7C3-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),6.000000000000001
PG-SH_7C3-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),21.36
PG-SH_7C3-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),98.0
PG-SH_7C3-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),7.080000000000001
PG-SH_7C3-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),32.12
PG-SH_7C3-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),94.0
PG-SH_7C3-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),7.92
PG-SH_7C3-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),40.48
PG-SH_7C3-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),7.0
PG-SH_7C3-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.6000000000000001
PG-SH_7C3-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),4.8
PG-SH_7C3-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),57.0
PG-SH_7C3-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.04
PG-SH_7C3-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),18.92
PG-SH_7C3-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),62.0
PG-SH_7C3-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),4.36
PG-SH_7C3-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),47.36
PG-SH_7C3-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),37.0
PG-SH_7C3-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),3.5600000000000005
PG-SH_7C3-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),36.72
PG-SH_7C3-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),5.0
PG-SH_7C3-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.24000000000000002
PG-SH_7E1-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.04
PG-SH_7E1-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),34.0
PG-SH_7E1-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),3.6000000000000005
PG-SH_7E1-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),6.2
PG-SH_7E1-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),133.0
PG-SH_7E1-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),9.200000000000001
PG-SH_7E1-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),13.0
PG-SH_7E1-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),55.0
PG-SH_7E1-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.5200000000000005
PG-SH_7E1-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),32.48
PG-SH_7E1-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),2.0
PG-SH_7E1-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.08
PG-SH_7E1-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),2.16
PG-SH_7E1-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),19.0
PG-SH_7E1-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),1.8800000000000001
PG-SH_7E1-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),3.28
PG-SH_7E1-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),147.0
PG-SH_7E1-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),11.079999999999998
PG-SH_7E1-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),16.64
PG-SH_7E1-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),70.0
PG-SH_7E1-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),5.400000000000001
PG-SH_7E1-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),51.28
PG-SH_7E1-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),6.0
PG-SH_7E1-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.39999999999999997
PG-SH_7F3-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.92
PG-SH_7F3-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),65.0
PG-SH_7F3-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),8.48
PG-SH_7F3-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),15.4
PG-SH_7F3-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),157.0
PG-SH_7F3-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),13.96
PG-SH_7F3-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),22.48
PG-SH_7F3-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),47.0
PG-SH_7F3-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),3.12
PG-SH_7F3-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),41.44
PG-SH_7F3-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),2.0
PG-SH_7F3-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.12
PG-SH_7F3-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.2
PG-SH_7F3-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),69.0
PG-SH_7F3-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),7.800000000000001
PG-SH_7F3-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),14.68
PG-SH_7F3-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),44.0
PG-SH_7F3-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),4.24
PG-SH_7F3-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),25.76
PG-SH_7F3-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),108.0
PG-SH_7F3-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),9.999999999999998
PG-SH_7F3-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),61.96
PG-SH_7F3-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),11.0
PG-SH_7F3-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.8400000000000001
PG-SH_7F4-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),23.44
PG-SH_7F4-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),25.0
PG-SH_7F4-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),2.04
PG-SH_7F4-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),24.28
PG-SH_7F4-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),64.0
PG-SH_7F4-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),4.16
PG-SH_7F4-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),32.8
PG-SH_7F4-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),86.0
PG-SH_7F4-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),5.96
PG-SH_7F4-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),33.76
PG-SH_7F4-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),16.0
PG-SH_7F4-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.92
PG-SH_7F4-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
PG-SH_7F4-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),66.0
PG-SH_7F4-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),19.32
PG-SH_7F4-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),10.96
PG-SH_7F4-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),166.0
PG-SH_7F4-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),34.64
PG-SH_7F4-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),18.36
PG-SH_7F4-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),69.0
PG-SH_7F4-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),11.76
PG-SH_7F4-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),1.52
PG-SH_7F4-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),46.0
PG-SH_7F4-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),6.160000000000001
PG-SH_8D3-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),13.12
PG-SH_8D3-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),9.0
PG-SH_8D3-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),0.8800000000000001
PG-SH_8D3-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),0.12
PG-SH_8D3-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),172.0
PG-SH_8D3-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),19.0
PG-SH_8D3-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),4.08
PG-SH_8D3-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),40.0
PG-SH_8D3-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.24
PG-SH_8D3-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),47.4
PG-SH_8D3-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),4.0
PG-SH_8D3-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.28
PG-SH_8D3-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.4
PG-SH_8D3-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),17.0
PG-SH_8D3-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),2.4400000000000004
PG-SH_8D3-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),2.04
PG-SH_8D3-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),167.0
PG-SH_8D3-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),19.119999999999997
PG-SH_8D3-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),10.0
PG-SH_8D3-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),92.0
PG-SH_8D3-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),9.879999999999997
PG-SH_8D3-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),38.04
PG-SH_8D3-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),11.0
PG-SH_8D3-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.32
PG-SH_8E2-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.04
PG-SH_8E2-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),59.0
PG-SH_8E2-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),5.800000000000001
PG-SH_8E2-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),7.56
PG-SH_8E2-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),110.0
PG-SH_8E2-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),8.759999999999996
PG-SH_8E2-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),19.24
PG-SH_8E2-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),62.0
PG-SH_8E2-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),5.48
PG-SH_8E2-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),56.56
PG-SH_8E2-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),1.0
PG-SH_8E2-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.12
PG-SH_8E2-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
PG-SH_8E2-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),63.0
PG-SH_8E2-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),18.279999999999998
PG-SH_8E2-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),22.0
PG-SH_8E2-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),144.0
PG-SH_8E2-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),16.200000000000003
PG-SH_8E2-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),35.96
PG-SH_8E2-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),30.0
PG-SH_8E2-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.2
PG-SH_8E2-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),
PG-SH_8E2-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),0.0
PG-SH_8E2-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.0
S-CCI_7F1-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.0
S-CCI_7F1-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),67.0
S-CCI_7F1-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),7.040000000000001
S-CCI_7F1-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),12.28
S-CCI_7F1-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),109.0
S-CCI_7F1-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),7.240000000000001
S-CCI_7F1-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),42.24
S-CCI_7F1-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),25.0
S-CCI_7F1-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),1.48
S-CCI_7F1-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),80.84
S-CCI_7F1-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),9.0
S-CCI_7F1-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.44
S-CCI_7F1-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),0.2
S-CCI_7F1-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),32.0
S-CCI_7F1-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),3.2
S-CCI_7F1-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),8.08
S-CCI_7F1-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),72.0
S-CCI_7F1-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),6.320000000000001
S-CCI_7F1-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),24.88
S-CCI_7F1-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),59.0
S-CCI_7F1-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),4.760000000000001
S-CCI_7F1-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),1.8
S-CCI_7F1-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),29.0
S-CCI_7F1-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.7600000000000002
S-N_7E2-0,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),1.8
S-N_7E2-0,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),30.0
S-N_7E2-0,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),2.4800000000000004
S-N_7E2-0,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),4.92
S-N_7E2-0,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),131.0
S-N_7E2-0,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),9.0
S-N_7E2-0,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),17.72
S-N_7E2-0,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),50.0
S-N_7E2-0,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),3.2
S-N_7E2-0,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),78.96
S-N_7E2-0,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),8.0
S-N_7E2-0,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),0.52
S-N_7E2-5,Animal_1,Nose,Chamber1,rectangle,FIRST ROI ENTRY TIME (S),4.64
S-N_7E2-5,Animal_1,Nose,Chamber1,rectangle,ROI ENTRIES (COUNTS),85.0
S-N_7E2-5,Animal_1,Nose,Chamber1,rectangle,TOTAL ROI TIME (S),10.679999999999998
S-N_7E2-5,Animal_1,Nose,Chamber2,rectangle,FIRST ROI ENTRY TIME (S),10.92
S-N_7E2-5,Animal_1,Nose,Chamber2,rectangle,ROI ENTRIES (COUNTS),107.0
S-N_7E2-5,Animal_1,Nose,Chamber2,rectangle,TOTAL ROI TIME (S),7.36
S-N_7E2-5,Animal_1,Nose,Chamber3,rectangle,FIRST ROI ENTRY TIME (S),41.28
S-N_7E2-5,Animal_1,Nose,Chamber3,rectangle,ROI ENTRIES (COUNTS),21.0
S-N_7E2-5,Animal_1,Nose,Chamber3,rectangle,TOTAL ROI TIME (S),1.4000000000000001
S-N_7E2-5,Animal_1,Nose,Top_half,rectangle,FIRST ROI ENTRY TIME (S),43.96
S-N_7E2-5,Animal_1,Nose,Top_half,rectangle,ROI ENTRIES (COUNTS),15.0
S-N_7E2-5,Animal_1,Nose,Top_half,rectangle,TOTAL ROI TIME (S),1.0399999999999998
